fips,county,state,state_name,lat,lon,land_sq_mi,population,septic_dominant_class,septic_dominant_share_pct,septic_very_limited_pct
48193,Hamilton County,TX,Texas,31.7073,-98.1118,835.915,8644,Very limited,91.3,91.3
12067,Lafayette County,FL,Florida,29.9901,-83.1785,543.345,8640,Very limited,99.4,99.4
27029,Clearwater County,MN,Minnesota,47.5759,-95.3711,999.003,8630,Very limited,83.1,83.1
51115,Mathews County,VA,Virginia,37.4253,-76.2688,85.912,8602,Very limited,49.6,49.6
26135,Oscoda County,MI,Michigan,44.6873,-84.1269,565.674,8596,Very limited,96,96
21223,Trimble County,KY,Kentucky,38.62,-85.3512,147.771,8591,,,
40151,Woods County,OK,Oklahoma,36.727,-98.8636,1286.482,8582,Very limited,87.5,87.5
16015,Boise County,ID,Idaho,43.9873,-115.7151,1899.368,8581,,,
40011,Blaine County,OK,Oklahoma,35.8778,-98.429,928.463,8573,Very limited,81.4,81.4
13209,Montgomery County,GA,Georgia,32.1721,-82.5333,241.145,8566,,,
28069,Kemper County,MS,Mississippi,32.7501,-88.6256,766.182,8562,Very limited,94,94
13053,Chattahoochee County,GA,Georgia,32.3474,-84.788,248.737,8548,,,
29061,Daviess County,MO,Missouri,39.9628,-93.9701,563.282,8541,Very limited,99.2,99.2
47083,Houston County,TN,Tennessee,36.2858,-87.7056,200.294,8538,Very limited,69.5,69.5
32033,White Pine County,NV,Nevada,39.4182,-114.9006,8886.665,8534,,,
49025,Kane County,UT,Utah,37.2751,-111.8153,3994.14,8525,,,
56031,Platte County,WY,Wyoming,42.1316,-104.954,2081.459,8512,Very limited,50.4,50.4
05097,Montgomery County,AR,Arkansas,34.5457,-93.6642,780.453,8510,Very limited,92.1,92.1
29125,Maries County,MO,Missouri,38.1626,-91.9236,526.981,8506,Very limited,98.8,98.8
21023,Bracken County,KY,Kentucky,38.6804,-84.1152,202.665,8497,,,
06049,Modoc County,CA,California,41.5929,-120.7184,3948.233,8491,,,
18171,Warren County,IN,Indiana,40.3525,-87.3752,364.685,8451,Very limited,98.3,98.3
31023,Butler County,NE,Nebraska,41.2261,-97.132,584.789,8439,Very limited,81.9,81.9
13003,Atkinson County,GA,Georgia,31.2968,-82.8782,342.721,8435,,,
19133,Monona County,IA,Iowa,42.0494,-95.9566,694.072,8429,Very limited,69.4,69.4
29033,Carroll County,MO,Missouri,39.4274,-93.5002,694.622,8414,Very limited,95.9,95.9
35037,Quay County,NM,New Mexico,35.107,-103.5481,2873.955,8403,,,
20205,Wilson County,KS,Kansas,37.5585,-95.7452,570.423,8398,Very limited,98.8,98.8
16059,Lemhi County,ID,Idaho,44.9285,-113.887,4563.704,8397,,,
16077,Power County,ID,Idaho,42.6941,-112.8444,1403.826,8381,,,
51620,Franklin city,VA,Virginia,36.684,-76.9414,8.277,8373,,,
02220,Sitka City and Borough,AK,Alaska,57.1932,-135.3674,2870.201,8355,,,
38057,Mercer County,ND,North Dakota,47.3033,-101.822,1042.782,8348,Very limited,75,75
31107,Knox County,NE,Nebraska,42.6344,-97.8913,1108.235,8306,Very limited,76.8,76.8
30007,Broadwater County,MT,Montana,46.3298,-111.4979,1192.359,8302,,,
20031,Coffey County,KS,Kansas,38.2364,-95.7291,626.885,8301,Very limited,95.2,95.2
22025,Catahoula Parish,LA,Louisiana,31.6665,-91.8467,709.252,8280,Very limited,89,89
31027,Cedar County,NE,Nebraska,42.6046,-97.2569,740.189,8262,Very limited,69.3,69.3
40075,Kiowa County,OK,Oklahoma,34.9215,-98.9816,1015.078,8257,Very limited,91.5,91.5
30087,Rosebud County,MT,Montana,46.1732,-106.6668,5008.135,8194,,,
41037,Lake County,OR,Oregon,42.7884,-120.3898,8138.61,8194,,,
29081,Harrison County,MO,Missouri,40.3456,-93.9926,722.517,8186,Very limited,99.5,99.5
48127,Dimmit County,TX,Texas,28.4236,-99.7659,1328.885,8181,,,
37075,Graham County,NC,North Carolina,35.3484,-83.8309,291.972,8179,Very limited,91.9,91.9
26153,Schoolcraft County,MI,Michigan,46.0211,-86.197,1171.876,8178,Very limited,94.5,94.5
54085,Ritchie County,WV,West Virginia,39.1771,-81.0663,451.99,8170,Very limited,98.5,98.5
26013,Baraga County,MI,Michigan,46.6959,-88.3618,898.427,8169,Very limited,99.8,99.8
31101,Keith County,NE,Nebraska,41.1942,-101.6444,1062.063,8148,Very limited,68.1,68.1
28021,Claiborne County,MS,Mississippi,31.9728,-90.9154,487.415,8122,Very limited,77,77
05077,Lee County,AR,Arkansas,34.7795,-90.7797,599.807,8104,Very limited,92,92
28019,Choctaw County,MS,Mississippi,33.346,-89.2513,418.197,8091,Very limited,98.3,98.3
13181,Lincoln County,GA,Georgia,33.7922,-82.4483,210.381,8049,,,
27101,Murray County,MN,Minnesota,44.0156,-95.7616,704.667,8044,Very limited,93.9,93.9
05099,Nevada County,AR,Arkansas,33.6667,-93.3051,617.79,8004,Very limited,92,92
31045,Dawes County,NE,Nebraska,42.713,-103.1354,1396.437,8003,Very limited,73.7,73.7
48083,Coleman County,TX,Texas,31.9142,-99.3466,1262.974,7990,Very limited,96.1,96.1
38097,Traill County,ND,North Dakota,47.4463,-97.1646,861.871,7989,Very limited,94.7,94.7
20027,Clay County,KS,Kansas,39.345,-97.1689,645.298,7969,Very limited,87.3,87.3
12077,Liberty County,FL,Florida,30.2598,-84.8686,835.563,7955,Very limited,98.4,98.4
54101,Webster County,WV,West Virginia,38.4835,-80.4491,553.47,7947,Very limited,98.8,98.8
02158,Kusilvak Census Area,AK,Alaska,62.2836,-163.1902,17151.47,7946,,,
05117,Prairie County,AR,Arkansas,34.8311,-91.5536,647.516,7935,,,
20003,Anderson County,KS,Kansas,38.2151,-95.292,579.641,7908,Very limited,98.1,98.1
47027,Clay County,TN,Tennessee,36.5457,-85.5457,236.529,7857,Very limited,84.8,84.8
54095,Tyler County,WV,West Virginia,39.4656,-80.8772,256.302,7843,,,
31121,Merrick County,NE,Nebraska,41.1698,-98.0311,487.794,7837,Very limited,87.1,87.1
05129,Searcy County,AR,Arkansas,35.8964,-92.6959,665.879,7836,Very limited,85.7,85.7
28157,Wilkinson County,MS,Mississippi,31.1611,-91.3246,678.012,7820,Very limited,88.2,88.2
08113,San Miguel County,CO,Colorado,38.0093,-108.4273,1286.725,7819,,,
17065,Hamilton County,IL,Illinois,38.0852,-88.539,434.653,7818,Very limited,98.6,98.6
21181,Nicholas County,KY,Kentucky,38.338,-84.0262,195.306,7816,,,
20193,Thomas County,KS,Kansas,39.3577,-101.0834,1074.687,7802,Somewhat limited,87.1,12.9
51678,Lexington city,VA,Virginia,37.7823,-79.4443,2.499,7802,,,
13269,Taylor County,GA,Georgia,32.5547,-84.2514,376.686,7783,,,
56011,Crook County,WY,Wyoming,44.5893,-104.5673,2854.48,7775,Very limited,77.8,77.8
48405,San Augustine County,TX,Texas,31.3824,-94.1632,530.659,7767,,,
13289,Twiggs County,GA,Georgia,32.6658,-83.4259,359.26,7728,Very limited,67.1,67.1
01105,Perry County,AL,Alabama,32.639,-87.2938,719.67,7719,Very limited,96.7,96.7
54015,Clay County,WV,West Virginia,38.4598,-81.0819,341.954,7689,Very limited,98.9,98.9
31147,Richardson County,NE,Nebraska,40.1237,-95.7186,551.841,7666,Very limited,85,85
56043,Washakie County,WY,Wyoming,43.8788,-107.6691,2238.679,7662,Very limited,57.8,57.8
19053,Decatur County,IA,Iowa,40.7364,-93.7846,531.883,7656,Very limited,94.4,94.4
54075,Pocahontas County,WV,West Virginia,38.3326,-80.0101,940.239,7653,Very limited,94.3,94.3
13197,Marion County,GA,Georgia,32.3593,-84.5287,365.721,7635,,,
21007,Ballard County,KY,Kentucky,37.0513,-89.0104,247.095,7626,,,
29057,Dade County,MO,Missouri,37.4323,-93.8549,490.01,7622,Very limited,93.6,93.6
46051,Grant County,SD,South Dakota,45.1726,-96.7723,681.446,7618,Very limited,92.7,92.7
54017,Doddridge County,WV,West Virginia,39.2643,-80.7115,319.723,7615,Very limited,98.6,98.6
48501,Yoakum County,TX,Texas,33.1623,-102.8322,799.715,7581,Somewhat limited,70.1,24.9
20043,Doniphan County,KS,Kansas,39.7885,-95.1472,393.475,7575,Very limited,69,69
40093,Major County,OK,Oklahoma,36.3131,-98.542,955,7569,Very limited,89.8,89.8
28009,Benton County,MS,Mississippi,34.8096,-89.2002,406.616,7566,Very limited,99,99
55091,Pepin County,WI,Wisconsin,44.6274,-91.8349,232.008,7555,Very limited,81.7,81.7
45005,Allendale County,SC,South Carolina,32.9798,-81.3633,408.095,7551,Very limited,80.4,80.4
08021,Conejos County,CO,Colorado,37.2134,-106.1764,1287.426,7549,,,
53019,Ferry County,WA,Washington,48.4733,-118.5336,2203.23,7543,,,
50013,Grand Isle County,VT,Vermont,44.8018,-73.3008,81.771,7528,Not rated,61.7,38.2
48111,Dallam County,TX,Texas,36.2864,-102.594,1503.353,7526,Somewhat limited,79.9,20
41063,Wallowa County,OR,Oregon,45.5938,-117.1856,3145.897,7522,,,
28037,Franklin County,MS,Mississippi,31.4778,-90.8955,563.964,7516,Very limited,97.6,97.6
51157,Rappahannock County,VA,Virginia,38.6845,-78.1688,266.372,7479,Very limited,65.4,65.4
48307,McCulloch County,TX,Texas,31.2055,-99.3599,1065.601,7448,Very limited,96.6,96.6
30105,Valley County,MT,Montana,48.3499,-106.6704,4926.115,7434,Very limited,85.9,85.9
19001,Adair County,IA,Iowa,41.3285,-94.4782,569.271,7431,Very limited,98.9,98.9
49001,Beaver County,UT,Utah,38.3575,-113.2389,2582.912,7424,,,
46067,Hutchinson County,SD,South Dakota,43.3367,-97.7494,813.013,7416,,,
41025,Harney County,OR,Oregon,43.0644,-118.9872,10134.46,7402,,,
29041,Chariton County,MO,Missouri,39.518,-92.9616,751.178,7397,Very limited,97.6,97.6
48495,Winkler County,TX,Texas,31.8329,-103.0549,841.269,7381,,,
48069,Castro County,TX,Texas,34.5336,-102.2588,894.444,7380,Very limited,81,81
19135,Monroe County,IA,Iowa,41.0288,-92.8696,433.708,7373,Very limited,97.6,97.6
08065,Lake County,CO,Colorado,39.2054,-106.3501,376.919,7369,,,
05025,Cleveland County,AR,Arkansas,33.8932,-92.1887,597.91,7367,Very limited,92.4,92.4
46047,Fall River County,SD,South Dakota,43.2216,-103.5126,1739.889,7359,Very limited,85.5,85.5
54073,Pleasants County,WV,West Virginia,39.3681,-81.1612,130.119,7358,,,
31139,Pierce County,NE,Nebraska,42.2714,-97.611,573.249,7334,Very limited,73.1,73.1
02240,Southeast Fairbanks Census Area,AK,Alaska,63.865,-143.2186,24839.23,7313,,,
21129,Lee County,KY,Kentucky,37.6081,-83.7192,208.821,7313,,,
19195,Worth County,IA,Iowa,43.3735,-93.2485,400.123,7307,Very limited,94.3,94.3
29203,Shannon County,MO,Missouri,37.1525,-91.3913,1003.82,7275,Very limited,84.8,84.8
21063,Elliott County,KY,Kentucky,38.1169,-83.0961,234.321,7263,Very limited,98.1,98.1
16029,Caribou County,ID,Idaho,42.7861,-111.5443,1764.194,7239,,,
22081,Red River Parish,LA,Louisiana,32.1012,-93.3491,388.98,7238,Very limited,72.9,72.9
48175,Goliad County,TX,Texas,28.6607,-97.4304,852.011,7221,Very limited,78.3,78.3
19177,Van Buren County,IA,Iowa,40.7541,-91.9529,484.792,7217,Very limited,96.5,96.5
31095,Jefferson County,NE,Nebraska,40.1757,-97.1431,570.182,7136,Very limited,88.8,88.8
02188,Northwest Arctic Borough,AK,Alaska,67.0051,-160.0211,35671.697,7134,,,
01063,Greene County,AL,Alabama,32.8445,-87.9642,647.023,7127,Very limited,83.8,83.8
28053,Humphreys County,MS,Mississippi,33.131,-90.5234,418.635,7121,Very limited,95.2,95.2
30077,Powell County,MT,Montana,46.8442,-112.9311,2326.043,7120,,,
54021,Gilmer County,WV,West Virginia,38.9159,-80.8494,338.503,7116,Very limited,98.6,98.6
20197,Wabaunsee County,KS,Kansas,38.9552,-96.2013,794.336,7112,Very limited,98.5,98.5
20067,Grant County,KS,Kansas,37.5475,-101.2994,574.808,7097,Very limited,58.2,58.2
41023,Grant County,OR,Oregon,44.4963,-119.0141,4527.792,7093,,,
08063,Kit Carson County,CO,Colorado,39.3053,-102.603,2160.822,7080,Somewhat limited,72.1,23.2
13309,Wheeler County,GA,Georgia,32.1053,-82.7338,295.493,7076,,,
46009,Bon Homme County,SD,South Dakota,42.9857,-97.8842,563.549,7071,Very limited,87.7,87.7
31127,Nemaha County,NE,Nebraska,40.3872,-95.8525,407.301,7046,Very limited,83.8,83.8
47067,Hancock County,TN,Tennessee,36.5214,-83.2275,222.324,7038,,,
48017,Bailey County,TX,Texas,34.0675,-102.8303,826.972,7031,Somewhat limited,69.3,28.6
05101,Newton County,AR,Arkansas,35.9107,-93.2159,821.076,7026,Very limited,86.4,86.4
19151,Pocahontas County,IA,Iowa,42.734,-94.6783,577.241,7006,Very limited,95.5,95.5
08055,Huerfano County,CO,Colorado,37.6878,-104.9599,1591.033,6988,,,
20095,Kingman County,KS,Kansas,37.553,-98.1445,863.419,6946,Very limited,98.7,98.7
30005,Blaine County,MT,Montana,48.4283,-108.9676,4227.517,6903,,,
28063,Jefferson County,MS,Mississippi,31.7336,-91.0439,519.933,6900,Very limited,83,83
22035,East Carroll Parish,LA,Louisiana,32.7302,-91.2341,421.231,6892,Very limited,90.5,90.5
18161,Union County,IN,Indiana,39.6231,-84.9251,161.191,6884,Very limited,80.2,80.2
48437,Swisher County,TX,Texas,34.5263,-101.7439,890.16,6877,Very limited,88.9,88.9
13065,Clinch County,GA,Georgia,30.9177,-82.7026,815,6871,,,
56045,Weston County,WY,Wyoming,43.8462,-104.57,2398.005,6866,Very limited,74.5,74.5
19093,Ida County,IA,Iowa,42.3919,-95.5074,431.513,6810,Very limited,81.7,81.7
16007,Bear Lake County,ID,Idaho,42.2859,-111.3275,975.731,6779,,,
47127,Moore County,TN,Tennessee,35.2889,-86.3587,129.223,6773,Very limited,92.8,92.8
17169,Schuyler County,IL,Illinois,40.1569,-90.6135,437.3,6750,Very limited,69.2,69.2
31099,Kearney County,NE,Nebraska,40.5091,-98.9476,516.193,6749,Very limited,75.4,75.4
51097,King and Queen County,VA,Virginia,37.7178,-76.9056,315.145,6747,Very limited,95.4,95.4
48047,Brooks County,TX,Texas,27.035,-98.2153,943.355,6740,Somewhat limited,49.1,48
48391,Refugio County,TX,Texas,28.3221,-97.1625,770.484,6739,Very limited,92.1,92.1
51640,Galax city,VA,Virginia,36.6656,-80.9143,8.236,6739,,,
40141,Tillman County,OK,Oklahoma,34.3711,-98.9317,871.134,6736,Very limited,79.6,79.6
31021,Burt County,NE,Nebraska,41.8542,-96.3377,491.587,6727,Very limited,82.6,82.6
47175,Van Buren County,TN,Tennessee,35.6992,-85.4584,273.415,6686,,,
48075,Childress County,TX,Texas,34.5247,-100.2082,696.511,6679,Very limited,64.7,64.7
48283,La Salle County,TX,Texas,28.3511,-99.0968,1486.704,6679,Very limited,72.5,72.5
08109,Saguache County,CO,Colorado,38.0317,-106.2347,3168.566,6670,,,
31173,Thurston County,NE,Nebraska,42.1541,-96.5339,393.592,6637,Very limited,66.3,66.3
27073,Lac qui Parle County,MN,Minnesota,44.9998,-96.1769,765.021,6636,Very limited,84.5,84.5
29045,Clark County,MO,Missouri,40.4073,-91.7295,504.606,6623,Very limited,98.3,98.3
19185,Wayne County,IA,Iowa,40.74,-93.3326,525.469,6622,Very limited,96.2,96.2
20167,Russell County,KS,Kansas,38.916,-98.7709,886.26,6620,Very limited,77.9,77.9
08103,Rio Blanco County,CO,Colorado,39.9726,-108.2007,3220.971,6607,,,
02063,Chugach Census Area,AK,Alaska,60.4885,-146.2031,9574.349,6604,,,
42053,Forest County,PA,Pennsylvania,41.5133,-79.2497,427.259,6601,,,
46057,Hamlin County,SD,South Dakota,44.6806,-97.1786,507.071,6596,Very limited,94.2,94.2
38067,Pembina County,ND,North Dakota,48.7669,-97.5454,1118.535,6588,Very limited,96.6,96.6
51530,Buena Vista city,VA,Virginia,37.7293,-79.3581,6.438,6581,,,
51181,Surry County,VA,Virginia,37.1198,-76.8802,278.949,6579,Very limited,86.3,86.3
54093,Tucker County,WV,West Virginia,39.1112,-79.56,419.042,6573,,,
31093,Howard County,NE,Nebraska,41.2169,-98.5133,569.27,6572,Very limited,80,80
51036,Charles City County,VA,Virginia,37.3611,-77.0542,182.901,6564,Very limited,79.5,79.5
32027,Pershing County,NV,Nevada,40.4396,-118.4095,6036.589,6536,,,
46101,Moody County,SD,South Dakota,44.0124,-96.6761,519.379,6529,Very limited,90.2,90.2
19071,Fremont County,IA,Iowa,40.7426,-95.5992,511.168,6494,Very limited,77.4,77.4
30099,Teton County,MT,Montana,47.819,-112.2817,2271.616,6444,,,
47095,Lake County,TN,Tennessee,36.3339,-89.4855,165.785,6422,Very limited,83.4,83.4
13283,Treutlen County,GA,Georgia,32.4096,-82.5709,199.431,6420,Very limited,66.5,66.5
05095,Monroe County,AR,Arkansas,34.6795,-91.2033,607.461,6415,Very limited,96.4,96.4
38009,Bottineau County,ND,North Dakota,48.7944,-100.8313,1668.859,6391,Very limited,85.1,85.1
21237,Wolfe County,KY,Kentucky,37.7439,-83.4951,222.159,6364,,,
31003,Antelope County,NE,Nebraska,42.1832,-98.058,857.157,6358,Very limited,78.9,78.9
21165,Menifee County,KY,Kentucky,37.9355,-83.5894,203.538,6341,,,
26095,Luce County,MI,Michigan,46.511,-85.5176,899.075,6328,Very limited,95.7,95.7
20053,Ellsworth County,KS,Kansas,38.7008,-98.2054,715.575,6316,Very limited,77.5,77.5
17009,Brown County,IL,Illinois,39.9621,-90.7503,305.727,6307,Very limited,68.5,68.5
29075,Gentry County,MO,Missouri,40.2081,-94.4053,491.422,6298,Very limited,98.5,98.5
27107,Norman County,MN,Minnesota,47.3295,-96.4638,872.789,6284,Very limited,96.8,96.8
21075,Fulton County,KY,Kentucky,36.5525,-89.1877,205.932,6282,Very limited,79.3,79.3
27167,Wilkin County,MN,Minnesota,46.3623,-96.4767,751.038,6268,Very limited,96.9,96.9
55051,Iron County,WI,Wisconsin,46.3265,-90.2613,758.214,6235,Very limited,92.5,92.5
51021,Bland County,VA,Virginia,37.1306,-81.1259,357.645,6186,Very limited,90.4,90.4
27051,Grant County,MN,Minnesota,45.9307,-96.0107,547.8,6109,Very limited,87,87
46115,Spink County,SD,South Dakota,44.9238,-98.3396,1503.499,6108,Very limited,67.9,67.9
31035,Clay County,NE,Nebraska,40.5237,-98.0509,572.289,6103,Very limited,96,96
13243,Randolph County,GA,Georgia,31.7627,-84.7523,428.236,6085,Somewhat limited,49.5,49.1
30073,Pondera County,MT,Montana,48.2286,-112.2208,1624.567,6078,,,
05039,Dallas County,AR,Arkansas,33.9678,-92.654,667.323,6076,,,
17071,Henderson County,IL,Illinois,40.8145,-90.9412,378.793,6048,Very limited,60.1,60.1
21057,Cumberland County,KY,Kentucky,36.7824,-85.3885,305.147,6047,Very limited,85,85
50009,Essex County,VT,Vermont,44.724,-71.7327,662.371,6037,Very limited,98.4,98.4
19143,Osceola County,IA,Iowa,43.3785,-95.6338,398.687,6036,Very limited,94.9,94.9
05073,Lafayette County,AR,Arkansas,33.2406,-93.6115,529.472,6015,,,
20145,Pawnee County,KS,Kansas,38.1815,-99.2348,754.263,6012,Very limited,78.9,78.9
18115,Ohio County,IN,Indiana,38.9405,-84.9643,86.15,5996,Very limited,95.9,95.9
17047,Edwards County,IL,Illinois,38.4171,-88.0479,222.4,5984,Very limited,95.6,95.6
08047,Gilpin County,CO,Colorado,39.8612,-105.5289,150.023,5963,,,
48305,Lynn County,TX,Texas,33.1784,-101.8185,891.867,5952,Somewhat limited,88.2,11.6
54071,Pendleton County,WV,West Virginia,38.6745,-79.3406,696.05,5944,Very limited,95.6,95.6
29179,Reynolds County,MO,Missouri,37.3665,-90.9723,808.477,5927,Very limited,83.2,83.2
42113,Sullivan County,PA,Pennsylvania,41.4393,-76.5117,449.939,5927,,,
29205,Shelby County,MO,Missouri,39.7975,-92.0887,500.863,5926,Very limited,99.5,99.5
30015,Chouteau County,MT,Montana,47.8868,-110.4362,3972.52,5880,,,
54013,Calhoun County,WV,West Virginia,38.8442,-81.1155,279.263,5873,,,
20073,Greenwood County,KS,Kansas,37.8793,-96.2417,1143.304,5871,Very limited,98.7,98.7
20143,Ottawa County,KS,Kansas,39.138,-97.6548,720.73,5853,Very limited,78.4,78.4
19173,Taylor County,IA,Iowa,40.7379,-94.6971,531.902,5825,Very limited,99,99
13201,Miller County,GA,Georgia,31.1629,-84.7304,282.423,5824,,,
26131,Ontonagon County,MI,Michigan,46.8352,-89.2769,1310.978,5824,Very limited,95.9,95.9
48065,Carson County,TX,Texas,35.4055,-101.3554,920.235,5822,Very limited,62.8,62.8
05147,Woodruff County,AR,Arkansas,35.1928,-91.2445,585.973,5808,Very limited,97.2,97.2
20123,Mitchell County,KS,Kansas,39.393,-98.2074,701.792,5803,Very limited,74.6,74.6
20181,Sherman County,KS,Kansas,39.3514,-101.7199,1056.064,5796,Somewhat limited,89.5,10.4
32015,Lander County,NV,Nevada,39.9002,-117.0472,5519.247,5785,,,
08011,Bent County,CO,Colorado,37.9319,-103.0776,1512.847,5779,Very limited,61.8,61.8
46087,McCook County,SD,South Dakota,43.6804,-97.358,574.205,5771,Very limited,88.5,88.5
31167,Stanton County,NE,Nebraska,41.905,-97.1771,427.633,5756,Very limited,60.8,60.8
38005,Benson County,ND,North Dakota,48.0717,-99.3512,1388.555,5756,Very limited,72.4,72.4
13263,Talbot County,GA,Georgia,32.7046,-84.53,391.377,5755,,,
29211,Sullivan County,MO,Missouri,40.2096,-93.1098,647.982,5750,Very limited,98.8,98.8
02198,Prince of Wales-Hyder Census Area,AK,Alaska,55.6828,-133.1624,5268.076,5746,,,
20069,Gray County,KS,Kansas,37.7445,-100.4517,868.867,5730,Very limited,80,80
46123,Tripp County,SD,South Dakota,43.3497,-99.8762,1612.289,5717,Very limited,95,95
40003,Alfalfa County,OK,Oklahoma,36.7297,-98.3234,866.565,5712,Very limited,54.2,54.2
48377,Presidio County,TX,Texas,30.0059,-104.2616,3855.252,5686,Very limited,84.5,84.5
51580,Covington city,VA,Virginia,37.7811,-79.9854,5.469,5663,,,
48119,Delta County,TX,Texas,33.3859,-95.6733,256.832,5647,,,
17155,Putnam County,IL,Illinois,41.199,-89.2983,160.097,5633,Very limited,72,72
08025,Crowley County,CO,Colorado,38.3062,-103.7727,787.428,5600,Very limited,50.2,50.2
08073,Lincoln County,CO,Colorado,38.9937,-103.5076,2577.73,5598,Very limited,50.9,50.9
38073,Ransom County,ND,North Dakota,46.4493,-97.6476,862.472,5590,Very limited,68.4,68.4
20201,Washington County,KS,Kansas,39.7767,-97.0956,894.759,5572,Very limited,93.5,93.5
27031,Cook County,MN,Minnesota,47.7586,-90.3443,1452.604,5571,Very limited,78.9,78.9
27081,Lincoln County,MN,Minnesota,44.4082,-96.272,536.786,5564,Very limited,96.7,96.7
19009,Audubon County,IA,Iowa,41.6792,-94.9043,442.96,5562,Very limited,99,99
31031,Cherry County,NE,Nebraska,42.5713,-101.0477,5960.099,5558,Very limited,98.7,98.7
16063,Lincoln County,ID,Idaho,42.9908,-114.1531,1201.364,5556,,,
08027,Custer County,CO,Colorado,38.102,-105.3735,738.626,5553,,,
28119,Quitman County,MS,Mississippi,34.2528,-90.2902,405.012,5542,Very limited,97.6,97.6
31051,Dixon County,NE,Nebraska,42.4851,-96.8558,475.621,5526,Very limited,68.5,68.5
31059,Fillmore County,NE,Nebraska,40.525,-97.5967,575.37,5512,Very limited,96.6,96.6
48411,San Saba County,TX,Texas,31.1551,-98.8193,1135.313,5508,Very limited,98.2,98.2
40033,Cotton County,OK,Oklahoma,34.2907,-98.3734,632.637,5503,Very limited,71.8,71.8
30065,Musselshell County,MT,Montana,46.5053,-108.4398,1868.958,5452,Very limited,74.7,74.7
13037,Calhoun County,GA,Georgia,31.5213,-84.6263,280.384,5441,,,
48207,Haskell County,TX,Texas,33.176,-99.7308,903.133,5435,Very limited,90.3,90.3
40055,Greer County,OK,Oklahoma,34.9339,-99.553,639.285,5433,Very limited,92.2,92.2
